DATAFLOW,LAST UPDATE,freq,indic_ppp,ppp_cat18,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2019,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2020,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2021,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2022,500,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2023,500,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2024,500,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,1995,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,1996,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,1997,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,1998,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,1999,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2016,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2017,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2018,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2019,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2020,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2021,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2022,400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2023,400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Latvia,2024,400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,1995,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,1996,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,1997,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,1998,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,1999,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2016,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2017,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2018,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2019,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2020,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2021,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2022,400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2023,500,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Montenegro,2024,500,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,1995,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,1996,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,1997,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,1998,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,1999,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2016,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2017,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2018,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2019,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2020,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2021,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2022,300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2023,300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,North Macedonia,2024,300,p,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,1995,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,1996,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,1997,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,1998,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,1999,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2016,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2017,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2018,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2019,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2020,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2021,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2022,300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2023,400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Malta,2024,400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,1995,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,1996,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,1997,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,1998,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,1999,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Netherlands,2016,,,
