DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Belgium,2019,36880.6,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Belgium,2020,35847.3,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Belgium,2021,38696.1,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Belgium,2022,42539.5,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Belgium,2023,45291.9,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Belgium,2024,46651.6,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Bulgaria,2015,13586.8,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Bulgaria,2016,14411.2,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Bulgaria,2017,15329.1,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Bulgaria,2018,16271.7,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Bulgaria,2019,17405.9,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Bulgaria,2020,17471.5,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Bulgaria,2021,19746.7,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Bulgaria,2022,22449.1,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Bulgaria,2023,24284.8,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Bulgaria,2024,26509.9,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Cyprus,2015,22563.3,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Cyprus,2016,24483.5,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Cyprus,2017,25941.6,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Cyprus,2018,27299.9,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Cyprus,2019,28870.1,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Cyprus,2020,27191.8,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Cyprus,2021,30380.5,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Cyprus,2022,34379.7,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Cyprus,2023,37188.4,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Cyprus,2024,39121.6,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Czechia,2015,24603.6,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Czechia,2016,25443.5,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Czechia,2017,27214.4,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Czechia,2018,28489.3,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Czechia,2019,30004.9,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Czechia,2020,29175.6,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Czechia,2021,30499.9,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Czechia,2022,32148.5,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Czechia,2023,34664.5,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Czechia,2024,36435.9,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Germany,2015,35067.2,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Germany,2016,36023.8,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Germany,2017,37469.8,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Germany,2018,38536.3,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Germany,2019,38988.0,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Germany,2020,37970.8,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Germany,2021,40533.0,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Germany,2022,43403.4,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Germany,2023,45253.1,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Germany,2024,46414.1,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Denmark,2015,35164.7,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Denmark,2016,35993.0,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Denmark,2017,37963.7,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Denmark,2018,38805.8,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Denmark,2019,39388.3,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Denmark,2020,40050.9,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Denmark,2021,44236.9,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Denmark,2022,48266.2,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Denmark,2023,47539.5,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Denmark,2024,50187.7,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,29892.3,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,30617.5,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,31736.6,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,32648.0,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,33587.2,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,31998.8,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,34854.2,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2022,37924.5,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023,40132.1,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2024,41633.8,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2015,30293.7,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2016,31041.7,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2017,32164.5,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2018,33064.1,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2019,33996.2,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2020,32341.7,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2021,35213.3,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2022,38337.8,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2023,40658.6,,
